"HH_ID","PER_ID","TOUR_ID","TOURMODE_RECODE","TOURPURP_RECODE","AUTOSUFF","finalweight"
173,1,1,"09_PNR-Local","Work",2,132.78680646
173,2,1,"01_SOV","Work",2,118.57804602
173,3,1,"01_SOV","Work",2,149.39113098
175,1,1,"01_SOV","Work",2,93.042989025
176,1,1,"01_SOV","Indi-Main",2,168.496107105
176,1,2,"01_SOV","Indi-Main",2,168.496107105
176,1,3,"01_SOV","Other",2,168.496107105
177,1,1,"01_SOV","Work",2,145.98308739
177,1,2,"02_HOV2","Joint-Disc",2,145.98308739
177,2,1,"01_SOV","Indi-Main",2,149.310256305
177,2,2,"01_SOV","Indi-Main",2,149.310256305
177,2,3,"02_HOV2","Joint-Disc",2,149.310256305
178,1,1,"01_SOV","Other",2,123.2974198
178,1,2,"01_SOV","Indi-Main",2,123.2974198
178,2,1,"01_SOV","Work",2,151.073989605
178,3,1,"01_SOV","Indi-Main",2,302.383870223
179,1,1,"05_Bike","Indi-Disc",2,167.965440405
179,1,2,"01_SOV","Work",2,167.965440405
180,1,1,"03_HOV3","Indi-Main",0,123.832704
180,2,1,"15_Schoolbus","School",0,180.605879888
180,3,1,"15_Schoolbus","School",0,165.6090012
180,4,1,"15_Schoolbus","School",0,165.6090012
181,1,1,"02_HOV2","Indi-Main",0,60.234743425
182,1,1,"02_HOV2","Indi-Disc",2,558.621123556
182,2,1,"02_HOV2","Indi-Disc",2,519.0978277
182,2,2,"02_HOV2","Indi-Disc",2,519.0978277
182,3,1,"15_Schoolbus","School",2,573.6508679
182,4,1,"15_Schoolbus","Indi-Disc",2,573.6508679
182,4,2,"02_HOV2","Indi-Disc",2,573.6508679
183,1,1,"01_SOV","Indi-Main",2,349.764032624
184,1,1,"01_SOV","Indi-Main",2,81.593412344
184,1,2,"01_SOV","Indi-Main",2,81.593412344
185,1,1,"01_SOV","Indi-Main",2,91.6209565
185,1,2,"01_SOV","Indi-Disc",2,91.6209565
185,1,3,"02_HOV2","Joint-Main",2,91.6209565
185,2,1,"02_HOV2","Joint-Main",2,60.2641811
186,1,1,"01_SOV","Indi-Main",2,154.371890266
186,1,2,"02_HOV2","Indi-Disc",2,154.371890266
187,1,1,"04_Walk","Other",2,146.134647225
187,1,2,"04_Walk","Joint-Disc",2,146.134647225
187,1,3,"05_Bike","University",2,146.134647225
187,2,1,"04_Walk","Joint-Disc",2,204.7137688
187,2,2,"05_Bike","University",2,204.7137688
189,1,1,"02_HOV2","Work",2,150.82104429
190,1,1,"01_SOV","Indi-Main",2,491.9910406
191,1,1,"05_Bike","University",2,178.9226485
191,2,1,"05_Bike","University",2,142.046762
192,1,1,"01_SOV","Work",2,41.933439765
192,2,1,"01_SOV","Indi-Main",2,51.198711795
193,1,2,"02_HOV2","Indi-Disc",2,368.6423195
195,1,1,"01_SOV","Work",2,201.219862725
195,1,2,"01_SOV","Indi-Main",2,201.219862725
196,1,1,"01_SOV","Work",2,23.70429537
196,2,1,"01_SOV","Indi-Main",2,30.5474156
196,2,2,"05_Bike","Indi-Disc",2,30.5474156
197,1,1,"01_SOV","Work",2,101.088079995
197,1,2,"01_SOV","Other",2,101.088079995
197,2,1,"01_SOV","Work",2,118.392874005
198,1,1,"01_SOV","Work",2,73.87144527
198,1,2,"01_SOV","Indi-Main",2,73.87144527
198,1,3,"02_HOV2","Joint-Main",2,73.87144527
198,2,1,"01_SOV","Indi-Main",2,72.22532415
198,2,2,"01_SOV","Indi-Main",2,72.22532415
198,2,3,"02_HOV2","Joint-Main",2,72.22532415
200,1,1,"01_SOV","Work",2,115.426481152
200,2,1,"01_SOV","Work",2,88.395177356
200,2,2,"01_SOV","Indi-Disc",2,88.395177356
200,3,1,"02_HOV2","School",2,80.893721552
200,4,1,"15_Schoolbus","School",2,82.9913018
201,1,1,"02_HOV2","Work",2,661.5211048
202,1,1,"01_SOV","Work",2,70.387411016
202,2,1,"01_SOV","Work",2,71.357876528
202,2,2,"01_SOV","Indi-Main",2,71.357876528
202,3,1,"01_SOV","Indi-Disc",2,138.314600928
203,2,1,"01_SOV","Work",2,158.216723088
203,2,2,"01_SOV","Indi-Disc",2,158.216723088
204,1,1,"01_SOV","Work",2,106.04599362
204,2,1,"01_SOV","Indi-Disc",2,189.15957555
204,2,2,"01_SOV","Indi-Disc",2,189.15957555
204,3,1,"02_HOV2","Indi-Main",2,117.3301239
205,1,1,"01_SOV","Work",2,52.336405444
205,1,2,"02_HOV2","Joint-Disc",2,52.336405444
205,2,1,"01_SOV","Work",2,43.92544566
205,3,1,"02_HOV2","School",2,36.678642224
205,4,1,"02_HOV2","School",2,37.6297222
205,4,2,"02_HOV2","Joint-Disc",2,37.6297222
206,1,1,"01_SOV","Indi-Main",2,28.516475033
206,1,2,"04_Walk","Indi-Disc",2,28.516475033
206,2,1,"01_SOV","Indi-Disc",2,18.442262194
206,2,2,"01_SOV","Indi-Disc",2,18.442262194
207,1,1,"02_HOV2","Indi-Main",2,306.821686
207,1,2,"01_SOV","Indi-Main",2,306.821686
207,2,1,"03_HOV3","Indi-Main",2,226.7510622
207,2,2,"02_HOV2","Indi-Disc",2,226.7510622
207,2,3,"03_HOV3","Indi-Main",2,226.7510622
207,3,1,"03_HOV3","Indi-Disc",2,214.9193614
207,4,1,"03_HOV3","School",2,232.5551974
207,5,1,"03_HOV3","School",2,246.9513047
207,6,1,"03_HOV3","School",2,246.9513047
209,1,1,"01_SOV","Work",2,397.19641773
210,1,1,"01_SOV","Indi-Main",2,71.772246057
210,1,2,"01_SOV","Indi-Disc",2,71.772246057
210,2,1,"01_SOV","Indi-Main",2,147.773369365
210,2,2,"01_SOV","Indi-Disc",2,147.773369365
211,1,1,"03_HOV3","Indi-Main",2,333.4311165
211,1,2,"04_Walk","Joint-Main",2,333.4311165
211,1,3,"03_HOV3","Indi-Main",2,333.4311165
211,1,4,"01_SOV","Indi-Main",2,333.4311165
211,2,1,"03_HOV3","Indi-Main",2,337.9222388
211,2,2,"04_Walk","Joint-Main",2,337.9222388
211,2,3,"03_HOV3","Indi-Main",2,337.9222388
211,3,1,"03_HOV3","Indi-Main",2,296.2989234
212,1,1,"06_Walk-Local","University",0,116.0387168
213,1,1,"01_SOV","Indi-Disc",2,93.3572977
213,2,1,"02_HOV2","Joint-Disc",2,214.360916953
213,3,1,"02_HOV2","Joint-Disc",2,278.707749906
214,1,1,"01_SOV","Indi-Main",2,34.9911387
215,1,1,"01_SOV","Work",2,91.13386884
215,1,2,"01_SOV","Indi-Main",2,91.13386884
215,1,3,"01_SOV","Indi-Disc",2,91.13386884
215,1,4,"01_SOV","Indi-Disc",2,91.13386884
216,1,1,"01_SOV","Indi-Main",2,2366.8304042
216,1,2,"01_SOV","Indi-Disc",2,2366.8304042
216,1,3,"02_HOV2","Indi-Main",2,2366.8304042
216,1,4,"02_HOV2","Indi-Main",2,2366.8304042
216,1,5,"02_HOV2","Indi-Main",2,2366.8304042
216,2,1,"04_Walk","Other",2,1532.64055354
216,2,2,"04_Walk","Indi-Main",2,1532.64055354
216,3,1,"04_Walk","School",2,1534.5026983
216,3,2,"02_HOV2","Indi-Disc",2,1534.5026983
216,4,1,"02_HOV2","School",2,1658.8075861
216,5,1,"03_HOV3","School",2,1534.5026983
217,1,1,"02_HOV2","Joint-Main",2,90.333740408
217,2,1,"02_HOV2","Joint-Main",2,90.333740408
218,1,1,"01_SOV","Work",2,131.762460795
218,2,1,"01_SOV","Work",2,119.53198593
218,2,2,"01_SOV","Work",2,119.53198593
218,3,1,"01_SOV","Work",2,170.262880095
219,1,1,"01_SOV","Other",2,25.382237585
219,1,2,"01_SOV","Indi-Main",2,25.382237585
220,1,1,"02_HOV2","Joint-Disc",2,655.67373207
220,1,2,"01_SOV","Work",2,655.67373207
220,1,3,"01_SOV","Work",2,655.67373207
220,1,4,"04_Walk","Indi-Disc",2,655.67373207
220,2,1,"02_HOV2","Joint-Disc",2,701.06269359
220,2,2,"01_SOV","Work",2,701.06269359
220,2,3,"01_SOV","Work",2,701.06269359
220,2,4,"05_Bike","Indi-Disc",2,701.06269359
221,1,1,"02_HOV2","Indi-Main",2,13.040776023
221,2,1,"02_HOV2","Indi-Disc",2,16.761469223
222,1,1,"04_Walk","Other",2,181.858217417
222,1,2,"01_SOV","Indi-Main",2,181.858217417
222,1,3,"04_Walk","Indi-Disc",2,181.858217417
223,1,1,"01_SOV","Indi-Disc",2,32.6883375
223,1,2,"02_HOV2","Indi-Disc",2,32.6883375
223,2,1,"01_SOV","Indi-Disc",2,31.8080709
224,1,1,"01_SOV","Indi-Main",2,30.378480068
225,1,1,"04_Walk","Indi-Main",0,896.488249669
226,1,1,"01_SOV","Work",2,87.0679218
226,2,1,"01_SOV","Work",2,98.820759716
227,1,1,"06_Walk-Local","Indi-Main",2,1066.060952717
227,1,2,"01_SOV","Indi-Disc",2,1066.060952717
227,2,1,"01_SOV","Work",2,781.638221805
227,3,1,"06_Walk-Local","University",2,1133.0272778
228,2,1,"01_SOV","Indi-Main",2,284.28012813
228,3,1,"01_SOV","Indi-Disc",2,264.2096919
229,1,1,"01_SOV","Indi-Disc",2,135.955631766
229,1,2,"01_SOV","Indi-Disc",2,135.955631766
229,2,1,"01_SOV","Work",2,286.386411045
230,2,1,"01_SOV","Indi-Disc",2,104.873012461
232,1,1,"02_HOV2","Work",2,29.22689322
232,2,1,"02_HOV2","Indi-Disc",2,39.5403702
233,1,1,"03_HOV3","Work",2,60.322998948
233,2,1,"03_HOV3","Work",2,72.681636512
233,3,1,"03_HOV3","Indi-Disc",2,58.8372689
234,1,1,"03_HOV3","Work",2,556.0375807
234,1,2,"01_SOV","At-Work",2,556.0375807
234,2,1,"01_SOV","Work",2,631.094150772
234,3,1,"03_HOV3","School",2,585.7432171
234,4,1,"03_HOV3","School",2,585.7432171
235,1,1,"02_HOV2","Indi-Main",2,124.8697287
236,1,1,"01_SOV","Indi-Disc",2,232.028201246
237,1,1,"01_SOV","Work",2,28.886323725
237,2,1,"01_SOV","Work",2,24.376459065
238,1,1,"02_HOV2","Joint-Main",2,632.206391484
238,1,2,"01_SOV","Work",2,632.206391484
238,2,1,"01_SOV","Work",2,771.893577564
238,4,1,"01_SOV","School",2,682.45836
238,4,2,"01_SOV","Work",2,682.45836
238,5,1,"15_Schoolbus","School",2,868.4175142
238,6,1,"02_HOV2","Joint-Main",2,868.4175142
238,6,2,"15_Schoolbus","School",2,868.4175142
239,1,1,"02_HOV2","Indi-Disc",2,173.511644
239,1,2,"02_HOV2","Joint-Main",2,173.511644
239,2,1,"01_SOV","Indi-Main",2,223.0166416
239,2,2,"02_HOV2","Joint-Main",2,223.0166416
240,1,1,"02_HOV2","Joint-Disc",2,389.481690462
240,2,1,"02_HOV2","Indi-Disc",2,356.656435292
240,2,2,"02_HOV2","Joint-Disc",2,356.656435292
241,1,1,"01_SOV","Indi-Main",2,177.772352744
242,1,1,"02_HOV2","Work",2,720.978368
242,3,1,"02_HOV2","Indi-Main",2,601.1255166
242,3,2,"02_HOV2","Indi-Main",2,601.1255166
243,1,1,"01_SOV","Work",2,97.8847081
244,1,1,"06_Walk-Local","Indi-Main",0,840.1281287
245,1,1,"01_SOV","Work",2,73.960035765
245,1,2,"01_SOV","Indi-Main",2,73.960035765
246,1,2,"03_HOV3","Indi-Main",1,116.841862692
246,1,3,"03_HOV3","Indi-Main",1,116.841862692
246,1,4,"03_HOV3","Indi-Main",1,116.841862692
246,1,5,"03_HOV3","Indi-Main",1,116.841862692
246,2,1,"03_HOV3","Work",1,140.77976804
246,3,1,"15_Schoolbus","School",1,161.038704736
246,3,2,"03_HOV3","School",1,161.038704736
247,1,1,"01_SOV","Work",2,26.0998347
247,1,2,"02_HOV2","Joint-Disc",2,26.0998347
247,2,1,"01_SOV","Work",2,27.731468892
247,3,1,"02_HOV2","School",2,34.618153
247,3,2,"01_SOV","Indi-Disc",2,34.618153
247,4,1,"02_HOV2","Indi-Main",2,28.4522533
247,4,2,"02_HOV2","Joint-Disc",2,28.4522533
248,1,1,"01_SOV","Indi-Main",2,154.499836319
248,2,1,"01_SOV","Indi-Main",2,167.157240376
248,2,2,"01_SOV","Indi-Main",2,167.157240376
249,1,1,"02_HOV2","Indi-Main",2,208.330392109
249,1,2,"01_SOV","Indi-Disc",2,208.330392109
250,1,1,"01_SOV","Indi-Disc",2,127.499099808
250,1,2,"01_SOV","Indi-Disc",2,127.499099808
250,1,3,"01_SOV","Indi-Disc",2,127.499099808
251,1,1,"01_SOV","Work",2,57.848342265
251,1,2,"01_SOV","Indi-Main",2,57.848342265
251,2,1,"01_SOV","Other",2,68.0594173
251,2,2,"01_SOV","Indi-Main",2,68.0594173
252,1,1,"01_SOV","Work",2,160.938447075
253,1,1,"01_SOV","Indi-Main",2,161.701086435
253,1,2,"01_SOV","Indi-Main",2,161.701086435
253,1,3,"01_SOV","Work",2,161.701086435
254,1,1,"01_SOV","Work",2,837.714568425
254,2,1,"01_SOV","Work",2,1131.7938158
255,1,1,"01_SOV","Work",2,73.87144527
255,1,2,"01_SOV","Indi-Disc",2,73.87144527
255,2,1,"04_Walk","Work",2,72.22532415
255,2,2,"01_SOV","Indi-Main",2,72.22532415
256,1,1,"01_SOV","Work",2,69.819050456
256,1,2,"01_SOV","Work",2,69.819050456
256,1,3,"04_Walk","Joint-Disc",2,69.819050456
256,2,1,"03_HOV3","Work",2,71.357876528
256,2,2,"03_HOV3","Indi-Main",2,71.357876528
256,2,3,"04_Walk","Joint-Disc",2,71.357876528
256,3,1,"03_HOV3","School",2,66.6219765
256,3,2,"03_HOV3","Indi-Disc",2,66.6219765
256,4,1,"03_HOV3","School",2,64.8017973
256,4,2,"03_HOV3","Indi-Main",2,64.8017973
257,1,2,"03_HOV3","Joint-Disc",1,66.1173515
257,2,1,"03_HOV3","Joint-Disc",1,79.6631035
258,1,1,"01_SOV","Indi-Main",2,101.0073337
258,1,2,"03_HOV3","Indi-Main",2,101.0073337
258,1,3,"03_HOV3","Indi-Main",2,101.0073337
258,2,1,"03_HOV3","University",2,130.6612669
258,3,1,"01_SOV","Work",2,112.7202702
258,3,2,"01_SOV","At-Work",2,112.7202702
258,3,3,"01_SOV","At-Work",2,112.7202702
258,4,1,"03_HOV3","Indi-Main",2,102.1341273
258,4,2,"03_HOV3","Indi-Main",2,102.1341273
258,4,3,"03_HOV3","Indi-Disc",2,102.1341273
258,5,1,"03_HOV3","Indi-Disc",2,97.2128452
258,6,1,"03_HOV3","Indi-Main",2,124.8421362
258,6,2,"03_HOV3","Indi-Main",2,124.8421362
258,6,3,"03_HOV3","Other",2,124.8421362
259,2,1,"01_SOV","Work",1,1607.93595732
259,3,1,"03_HOV3","Work",1,1670.399050005
260,1,1,"01_SOV","Work",2,56.964625876
260,2,1,"01_SOV","Work",2,50.869165408
260,3,1,"01_SOV","School",2,57.059226
261,1,1,"01_SOV","Work",2,179.102427388
261,2,1,"04_Walk","Work",2,158.704179912
261,3,1,"04_Walk","Joint-Disc",2,171.7687144
262,2,1,"01_SOV","Work",2,120.229848375
263,1,1,"01_SOV","Indi-Main",2,60.6686877
264,1,1,"01_SOV","Indi-Disc",2,73.960035765
265,1,1,"01_SOV","Work",1,273.7588831
265,2,2,"02_HOV2","Work",1,334.1386233
265,3,2,"02_HOV2","Work",1,350.845554465
267,1,2,"01_SOV","Indi-Main",2,123.9016507
268,1,1,"01_SOV","Work",2,470.415341235
268,2,1,"01_SOV","Indi-Main",2,445.62131733
268,2,2,"01_SOV","Indi-Main",2,445.62131733
269,1,1,"02_HOV2","Work",2,167.799049215
269,2,1,"02_HOV2","Indi-Disc",2,204.87456339
270,1,2,"01_SOV","Indi-Disc",2,399.9597427
271,1,1,"01_SOV","Indi-Disc",1,333.5417224
271,2,1,"04_Walk","Work",1,350.21880852
271,3,1,"04_Walk","Work",1,350.21880852
271,4,1,"04_Walk","Other",1,327.7901305
271,4,2,"04_Walk","Other",1,327.7901305
272,1,1,"01_SOV","Work",2,431.813048625
272,1,2,"02_HOV2","Joint-Main",2,431.813048625
272,2,2,"02_HOV2","Joint-Main",2,407.936764189
273,1,1,"03_HOV3","University",2,274.4453036
273,1,2,"03_HOV3","Work",2,274.4453036
273,2,1,"03_HOV3","University",2,246.824375595
274,1,1,"01_SOV","Indi-Main",2,125.028933088
274,1,2,"02_HOV2","Indi-Disc",2,125.028933088
274,2,1,"01_SOV","Indi-Disc",2,189.782263883
275,1,1,"02_HOV2","Joint-Main",2,448.2390366
275,2,1,"03_HOV3","Indi-Main",2,376.2027463
275,2,2,"02_HOV2","Indi-Main",2,376.2027463
275,3,1,"02_HOV2","Joint-Main",2,373.8477628
276,1,1,"02_HOV2","Joint-Main",2,65.233337692
276,2,1,"02_HOV2","Joint-Main",2,55.297498827
277,1,1,"01_SOV","Indi-Disc",2,42.8913179
278,1,1,"01_SOV","Work",2,211.604385405
278,1,2,"01_SOV","Indi-Main",2,211.604385405
278,1,3,"01_SOV","At-Work",2,211.604385405
279,1,1,"01_SOV","Indi-Main",2,315.021420148
279,2,1,"01_SOV","Work",2,176.60623008
279,2,2,"01_SOV","At-Work",2,176.60623008
280,1,1,"01_SOV","Indi-Main",2,287.1250522
280,1,2,"02_HOV2","Joint-Disc",2,287.1250522
280,2,1,"02_HOV2","Joint-Disc",2,314.673538037
281,1,1,"01_SOV","Work",2,144.99149553
281,1,2,"09_PNR-Local","Work",2,144.99149553
281,2,1,"01_SOV","Work",2,144.3753809
281,2,2,"04_Walk","At-Work",2,144.3753809
282,1,1,"01_SOV","Indi-Disc",2,474.163802452
283,1,1,"06_Walk-Local","Indi-Main",0,116.0387168
283,1,2,"06_Walk-Local","Indi-Disc",0,116.0387168
283,1,3,"04_Walk","Indi-Main",0,116.0387168
284,1,1,"01_SOV","Work",2,238.744237725
284,1,2,"01_SOV","Indi-Main",2,238.744237725
284,1,3,"04_Walk","Indi-Disc",2,238.744237725
285,1,1,"05_Bike","Indi-Disc",1,221.2952197
285,2,1,"01_SOV","Indi-Main",1,231.3726098
285,2,2,"05_Bike","Work",1,231.3726098
286,1,1,"01_SOV","Indi-Main",2,144.99149553
286,2,1,"01_SOV","Work",2,151.594149945
286,2,2,"01_SOV","Indi-Main",2,151.594149945
287,1,2,"02_HOV2","Indi-Main",2,60.2641811
288,1,1,"01_SOV","Indi-Main",2,219.494777775
288,1,2,"03_HOV3","Indi-Disc",2,219.494777775
288,1,3,"01_SOV","Indi-Main",2,219.494777775
288,2,1,"01_SOV","Indi-Disc",2,236.57919726
289,1,1,"02_HOV2","Indi-Main",1,116.841862692
289,1,2,"01_SOV","Indi-Main",1,116.841862692
289,1,3,"01_SOV","Indi-Main",1,116.841862692
289,1,4,"03_HOV3","Indi-Disc",1,116.841862692
289,2,1,"01_SOV","Indi-Main",1,140.77976804
289,4,1,"03_HOV3","School",1,118.1748394
289,5,1,"03_HOV3","Indi-Disc",1,118.1748394
290,1,1,"02_HOV2","Joint-Disc",2,26.848895369
290,2,1,"02_HOV2","Joint-Disc",2,25.296506142
291,1,1,"01_SOV","Work",2,150.2402407
291,2,1,"01_SOV","Work",2,135.7910064
292,1,1,"04_Walk","Other",2,287.683726923
292,1,2,"01_SOV","Indi-Main",2,287.683726923
292,1,3,"02_HOV2","Indi-Disc",2,287.683726923
293,1,1,"01_SOV","Work",2,29.6033115
293,2,1,"01_SOV","Indi-Main",2,24.246092115
294,1,1,"01_SOV","Indi-Main",2,198.2243371
295,1,1,"02_HOV2","Work",2,744.385392316
295,2,1,"15_Schoolbus","University",2,910.039492208
296,1,1,"01_SOV","Work",2,28.95738468
296,1,2,"01_SOV","Indi-Disc",2,28.95738468
296,2,1,"01_SOV","Indi-Main",2,34.31476188
297,1,1,"03_HOV3","Indi-Main",2,199.4590083
297,1,2,"03_HOV3","Indi-Main",2,199.4590083
297,2,1,"01_SOV","Work",2,100.9786898
297,3,1,"03_HOV3","Indi-Main",2,106.3733544
297,3,2,"03_HOV3","Indi-Main",2,106.3733544
297,4,1,"03_HOV3","School",2,109.3612124
298,1,1,"01_SOV","Work",2,105.698199384
299,1,1,"01_SOV","Work",2,261.1202978
299,2,1,"02_HOV2","Work",2,213.866167528
299,3,1,"02_HOV2","Indi-Main",2,293.7729326
300,1,1,"01_SOV","Indi-Main",0,967.727642359
301,1,1,"09_PNR-Local","Work",1,700.9143919
301,1,2,"02_HOV2","Indi-Main",1,700.9143919
301,1,3,"01_SOV","Indi-Main",1,700.9143919
301,2,1,"15_Schoolbus","University",1,1488.7112435
301,2,2,"03_HOV3","Indi-Disc",1,1488.7112435
301,3,1,"01_SOV","Work",1,998.3913691
301,3,2,"01_SOV","At-Work",1,998.3913691
301,4,1,"03_HOV3","Indi-Disc",1,1081.3299888
302,1,1,"03_HOV3","Indi-Main",2,73.9702551
302,1,2,"03_HOV3","Indi-Main",2,73.9702551
302,1,3,"03_HOV3","Joint-Disc",2,73.9702551
302,2,1,"03_HOV3","Joint-Disc",2,55.298617404
302,3,1,"03_HOV3","School",2,50.80827
302,3,2,"03_HOV3","Joint-Disc",2,50.80827
303,1,1,"02_HOV2","Indi-Main",2,163.42420576
303,1,2,"03_HOV3","Joint-Disc",2,163.42420576
303,2,1,"02_HOV2","Indi-Main",2,90.065421757
303,2,2,"03_HOV3","Joint-Disc",2,90.065421757
304,2,1,"01_SOV","Work",2,145.5927479
305,1,1,"02_HOV2","Work",2,138.0871386
305,1,2,"02_HOV2","Joint-Main",2,138.0871386
305,2,1,"02_HOV2","Indi-Main",2,151.594149945
305,2,2,"02_HOV2","Indi-Main",2,151.594149945
305,2,3,"02_HOV2","Joint-Main",2,151.594149945
306,1,1,"01_SOV","Work",2,67.33900908
307,1,1,"01_SOV","Work",2,88.303847835
307,1,2,"01_SOV","At-Work",2,88.303847835
307,2,1,"01_SOV","Work",2,104.64085569
307,2,2,"01_SOV","Indi-Main",2,104.64085569
309,1,1,"06_Walk-Local","Indi-Main",0,76.3250954
310,1,1,"03_HOV3","Indi-Main",2,37.971081
310,1,2,"03_HOV3","Joint-Main",2,37.971081
310,2,1,"02_HOV2","Indi-Main",2,35.60893623
310,2,2,"03_HOV3","Indi-Main",2,35.60893623
310,2,3,"03_HOV3","Joint-Main",2,35.60893623
311,1,1,"03_HOV3","Indi-Main",2,260.671132112
311,1,2,"03_HOV3","Indi-Main",2,260.671132112
311,2,1,"02_HOV2","Work",2,255.049783248
311,3,1,"03_HOV3","School",2,243.3708359
311,4,1,"03_HOV3","School",2,243.3708359
312,1,1,"01_SOV","Work",2,81.000044055
313,1,1,"02_HOV2","Work",2,143.732334795
313,1,2,"01_SOV","At-Work",2,143.732334795
314,1,1,"01_SOV","Indi-Main",2,249.014534308
314,2,1,"01_SOV","Indi-Main",2,161.043443892
314,2,2,"01_SOV","Indi-Main",2,161.043443892
314,2,3,"04_Walk","Indi-Disc",2,161.043443892
315,1,1,"02_HOV2","Joint-Main",2,97.399241289
315,1,2,"02_HOV2","Other",2,97.399241289
315,2,1,"02_HOV2","Joint-Main",2,99.637835329
315,2,2,"02_HOV2","Other",2,99.637835329
316,1,1,"01_SOV","Indi-Main",2,92.3437211
316,1,2,"01_SOV","At-Work",2,92.3437211
317,1,1,"01_SOV","Indi-Main",2,270.770968316
317,2,1,"01_SOV","Indi-Main",2,278.264368971
319,1,2,"02_HOV2","Indi-Main",2,103.752682012
319,3,2,"04_Walk","Indi-Main",2,148.07385075
319,3,3,"01_SOV","Indi-Main",2,148.07385075
320,1,1,"01_SOV","Work",2,682.84432608
320,2,1,"02_HOV2","University",2,910.160773
321,1,1,"01_SOV","Indi-Main",2,75.8871385
321,1,2,"02_HOV2","Indi-Main",2,75.8871385
321,1,3,"02_HOV2","Indi-Main",2,75.8871385
321,2,1,"02_HOV2","Indi-Main",2,104.525695188
322,1,1,"03_HOV3","Indi-Main",2,78.4184748
322,1,2,"02_HOV2","Joint-Main",2,78.4184748
322,1,3,"02_HOV2","Indi-Main",2,78.4184748
322,1,4,"03_HOV3","Indi-Main",2,78.4184748
322,2,1,"02_HOV2","Joint-Main",2,83.161657556
322,2,2,"02_HOV2","Indi-Main",2,83.161657556
322,2,3,"01_SOV","Indi-Disc",2,83.161657556
322,3,1,"03_HOV3","School",2,67.3210601
322,4,1,"03_HOV3","School",2,69.8084367
322,4,2,"03_HOV3","Other",2,69.8084367
322,4,3,"03_HOV3","Other",2,69.8084367
322,5,1,"15_Schoolbus","School",2,69.8084367
322,5,2,"03_HOV3","Other",2,69.8084367
322,5,3,"03_HOV3","Other",2,69.8084367
323,1,1,"02_HOV2","Joint-Main",2,307.1394405
323,1,2,"01_SOV","Indi-Disc",2,307.1394405
323,2,1,"01_SOV","Work",2,204.380281564
323,3,1,"02_HOV2","Joint-Main",2,193.4357825
324,1,1,"04_Walk","Indi-Disc",2,310.9638151
324,1,2,"01_SOV","Indi-Main",2,310.9638151
324,1,3,"01_SOV","Other",2,310.9638151
325,1,1,"01_SOV","Work",2,502.095709185
325,2,1,"01_SOV","Work",2,541.82158296
325,2,2,"01_SOV","Indi-Disc",2,541.82158296
325,2,3,"01_SOV","Indi-Disc",2,541.82158296
326,1,1,"01_SOV","Indi-Main",2,130.661658726
326,2,1,"01_SOV","Work",2,128.759617455
327,1,1,"01_SOV","Work",2,189.381936555
328,1,1,"02_HOV2","Indi-Main",2,55.755673
328,1,2,"04_Walk","Indi-Disc",2,55.755673
329,1,1,"01_SOV","Work",2,296.191591185
329,2,1,"01_SOV","Other",2,520.941824764
329,2,2,"01_SOV","Other",2,520.941824764
330,1,1,"01_SOV","Indi-Disc",2,1398.016996676
330,2,1,"02_HOV2","Indi-Main",2,1543.504510572
330,2,2,"02_HOV2","Work",2,1543.504510572
330,3,1,"02_HOV2","School",2,1821.845525472
330,3,2,"03_HOV3","Indi-Disc",2,1821.845525472
330,4,1,"03_HOV3","School",2,1545.379855
330,5,1,"05_Bike","School",2,1545.379855
331,1,1,"01_SOV","Work",2,117.4236565
332,1,1,"02_HOV2","Indi-Main",2,99.108497648
332,1,2,"02_HOV2","Indi-Disc",2,99.108497648
332,2,1,"02_HOV2","Indi-Main",2,101.265841017
332,2,2,"02_HOV2","Indi-Disc",2,101.265841017
333,1,1,"01_SOV","Work",2,118.392874005
333,2,1,"01_SOV","Work",2,101.088079995
334,1,1,"02_HOV2","Work",2,79.956275595
334,2,1,"02_HOV2","Indi-Disc",2,95.898017145
335,1,1,"02_HOV2","Work",2,269.050767256
335,2,1,"02_HOV2","Work",2,251.6315906
335,3,1,"02_HOV2","Other",2,229.6812669
335,3,2,"02_HOV2","Other",2,229.6812669
336,1,1,"01_SOV","Work",2,754.728915696
336,1,2,"01_SOV","Indi-Main",2,754.728915696
337,1,1,"01_SOV","Work",2,28.78490118
338,1,1,"04_Walk","Work",0,385.2961127
338,1,2,"04_Walk","Indi-Disc",0,385.2961127
338,1,3,"04_Walk","At-Work",0,385.2961127
339,1,1,"01_SOV","Indi-Main",2,65.3942125
340,1,1,"01_SOV","Work",1,147.09879597
341,1,2,"04_Walk","Other",2,107.135616735
341,1,3,"04_Walk","Work",2,107.135616735
341,2,1,"04_Walk","Work",2,112.014381885
342,1,1,"02_HOV2","Joint-Disc",2,153.6302396
342,2,1,"02_HOV2","Joint-Disc",2,197.498672652
342,2,2,"01_SOV","Indi-Main",2,197.498672652
342,3,1,"01_SOV","Work",2,104.8965628
342,3,2,"01_SOV","Work",2,104.8965628
343,1,1,"02_HOV2","Indi-Main",2,119.467617165
343,2,1,"01_SOV","Work",2,112.708917615
344,1,1,"09_PNR-Local","Work",2,942.22598442
344,2,1,"06_Walk-Local","University",2,966.9286171
345,1,1,"01_SOV","Work",2,182.87274411
346,1,1,"01_SOV","Other",2,217.719185364
346,2,1,"01_SOV","Work",2,185.896445424
