"","SAMPNO","PERNO","AGE","AAGE","AGE_AAGE","AGE18","SEX","LIC","NOLIC","NOLIC_O","DRIVE","NODRIVE","NODRIVE_O","EMPLY","EMPYTYPE","EMPYTYPE_O","JOBS","EMPLYNOJOB","WKSTAT","WKSTAT_O","WPLACE","WMODE","WMODE_O","INDUS","INDUS_O","DELIV_DRIV","TCOFF","TCDAYS","STUDE","SCHOL","SCHOL_O","SLOC","SWEB","SMODE","SMODE_O","EDUC","EDUC_O","NOGOWHY","NOGOWHY_O","PERTRIPS","PERTYPE","PERRKWT0"
"15917",3126433,2,-7,5,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2,5,227.605849
"15918",3126476,1,55,NA,4,NA,1,1,NA,NA,1,NA,NA,1,2,NA,1,NA,0,NA,1,4,NA,92,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,1,87.2991366
"15919",3126476,2,47,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,NA,2,4,NA,6,NA,NA,NA,6,3,118.5637124
"15920",3126476,3,14,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,2,7,112.3295088
"15921",3126476,4,12,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,2,7,112.3295088
"15922",3126510,1,34,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,10,4,77.7467528
"15923",3126510,10,5,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,2,7,69.2104672
"15924",3126510,11,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,5,NA,1,NA,NA,NA,2,8,69.2104672
"15925",3126510,2,33,NA,4,NA,1,1,NA,NA,1,NA,NA,1,5,NA,2,NA,0,NA,1,4,NA,81,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,7,1,71.0769881
"15926",3126510,3,17,NA,3,NA,2,2,97,"IN PROCESS/LEARNING TO DRIVE",NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,6,NA,1,NA,NA,NA,2,6,84.2090962
"15927",3126510,4,14,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,7,NA,1,NA,NA,NA,2,7,66.744397
"15928",3126510,5,12,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,1,NA,1,NA,NA,NA,3,7,69.2104672
"15929",3126510,6,11,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,1,NA,1,NA,NA,NA,3,7,69.2104672
"15930",3126510,7,10,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,2,7,66.744397
"15931",3126510,8,8,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,2,7,66.744397
"15932",3126510,9,6,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,2,7,69.2104672
"15933",3126535,1,40,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,7,4,91.2572919
"15934",3126535,2,54,NA,4,NA,1,1,NA,NA,1,NA,NA,1,3,NA,1,NA,0,NA,1,4,NA,54,NA,2,-8,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,1,78.2989226
"15935",3126535,3,9,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,5,NA,1,NA,NA,NA,2,7,85.9678959
"15936",3126563,1,50,NA,4,NA,2,1,NA,NA,2,1,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,4,324.3992968
"15937",3126563,2,14,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,7,NA,1,NA,NA,NA,4,7,358.4910748
"15938",3126567,1,58,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,7,5,64.42591
"15939",3126597,1,32,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,3,NA,0,NA,1,4,NA,62,NA,1,1,0,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,3,1,520.8132836
"15940",3126670,1,86,NA,6,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,5,24.6061822
"15941",3126670,2,86,NA,6,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,5,19.3910004
"15942",3126678,1,25,NA,4,NA,1,1,NA,NA,1,NA,NA,-7,-7,NA,-7,NA,NA,NA,-7,2,NA,61,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,-9,189.9380511
"15943",3126678,2,52,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,-7,NA,0,NA,1,4,NA,61,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,2,-9,103.3811694
"15944",3126678,3,52,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,52,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,1,105.7373781
"15945",3126737,1,67,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,5,51.637882
"15946",3126783,1,95,NA,6,NA,2,1,NA,NA,2,4,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,4,1082.0693678
"15947",3126784,1,62,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,9,5,40.1700329
"15948",3126784,2,62,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,9,5,33.7674096
"15949",3126814,1,66,NA,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,5,64.7378212
"15950",3126814,2,64,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,2,NA,0,5,64.3865923
"15951",3126928,1,60,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,4,272.4195356
"15952",3126928,2,62,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,5,291.4225472
"15953",3126937,1,54,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,4,73.7090859
"15954",3126937,2,50,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,-8,NA,2,1,0,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,1,42.8967272
"15955",3126937,3,20,NA,4,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,NA,2,4,NA,3,NA,6,NA,0,3,104.1152814
"15956",3126937,4,17,NA,3,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,44,NA,1,2,NA,2,4,NA,2,NA,5,NA,1,NA,NA,NA,4,6,40.3356186
"15957",3126945,1,65,NA,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,5,62.5984232
"15958",3126945,2,65,NA,5,NA,2,2,5,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,4,64.9497936
"15959",3126976,1,77,NA,6,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,5,95.0499411
"15960",3126976,2,69,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,5,52.3833846
"15961",3126992,1,79,NA,6,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,6,NA,0,5,176.6190806
"15962",3126992,2,68,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,5,97.3373063
"15963",3127036,1,58,NA,4,NA,2,1,NA,NA,1,NA,NA,1,4,NA,1,NA,0,NA,1,4,NA,81,NA,2,-8,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,7,1,57.7471843
"15964",3127075,1,-7,4,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,56,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,1,923.4442992
"15965",3127075,2,-7,4,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,1,NA,0,4,1127.1174229
"15966",3127076,1,39,NA,4,NA,2,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,54,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,6,1,130.6402271
"15967",3127076,2,41,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,4,NA,54,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,1,137.9089479
"15968",3127076,3,15,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,7,NA,1,NA,NA,NA,4,7,143.4276021
"15969",3127076,4,12,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,NA,7,NA,1,NA,NA,NA,6,7,143.4276021
"15970",3127124,1,30,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,5,4,146.1827573
"15971",3127124,2,35,NA,4,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,0,NA,1,5,NA,31,NA,2,-8,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,2,1,124.4122962
"15972",3127124,3,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,5,NA,1,NA,NA,NA,3,8,137.7098071
"15973",3127124,4,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,8,133.947437
"15974",3127139,1,67,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,5,16.6562757
"15975",3127139,2,71,NA,5,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,5,15.6932185
"15976",3127163,1,71,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,6,5,71.9569924
"15977",3127171,1,73,NA,5,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,2,NA,0,5,52.3833846
"15978",3127171,2,80,NA,6,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,3,5,95.0499411
"15979",3127182,1,27,NA,4,NA,2,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,8,4,186.7326695
