LINKSERIAL,USECOUNT,LOCAL_ID,AADT_YEAR,AADT,AADT_CAR,AADT_TRUCK,AADT_SUT,AADT_MUT,FCLASS,FCLASS_LABEL,AREATYPE,AREATYPE_LABEL,FCLASS_GROUP,COUNTY,CountyName,VOLUME_GROUP_MUT,VOLUME_GROUP_SUT,VOLUME_GROUP_TRUCK,TOD,NumCountsParent,NumCounts,SUT,MUT,PctSUT,PctMUT
2870,1,63-6116,2019,5032,4879,153,88,64,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,PM,1,1,23.3828571428571,9.80645161290323,0.000110731063148096,3.29176077691618e-05
2870,1,63-6116,2019,5032,4879,153,88,64,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,EV,1,1,1.50857142857143,0,7.14393955794168e-06,0
2870,1,63-6116,2019,5032,4879,153,88,64,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,NT,1,1,5.53142857142857,4.90322580645161,2.61944450457862e-05,1.64588038845809e-05
2903,0,63-5405,2019,5382,5287,95,54,40,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,AM,1,1,10.643153526971,6.20689655172414,5.04013559202671e-05,2.08348742459078e-05
2903,0,63-5405,2019,5382,5287,95,54,40,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,MD,1,1,24.5352697095436,17.2413793103448,0.000116188388910931,5.78746506830771e-05
2903,0,63-5405,2019,5382,5287,95,54,40,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,PM,1,1,13.7800829875519,9.77011494252874,6.525649240203e-05,3.2795635387077e-05
2903,0,63-5405,2019,5382,5287,95,54,40,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,EV,1,1,2.01659751037344,1.72413793103448,9.54973059541902e-06,5.78746506830771e-06
2903,0,63-5405,2019,5382,5287,95,54,40,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,NT,1,1,3.02489626556017,5.05747126436782,1.43245958931285e-05,1.69765642003693e-05
2946,1,63-5288,2018,10377,10121,255,160,95,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,200-499,AM,1,1,34.3573667711599,14.906914893617,0.000162701577754015,5.00384845493658e-05
2946,1,63-5288,2018,10377,10121,255,160,95,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,200-499,MD,1,1,69.2163009404389,43.4574468085106,0.000327778361022687,0.000145874904110016
2946,1,63-5288,2018,10377,10121,255,160,95,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,200-499,PM,1,1,35.8620689655172,20.2127659574468,0.000169827194297987,6.78487926093096e-05
2946,1,63-5288,2018,10377,10121,255,160,95,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,200-499,EV,1,1,4.76489028213166,6.06382978723404,2.2564452389243e-05,2.03546377827929e-05
2946,1,63-5288,2018,10377,10121,255,160,95,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,100-199,200-499,NT,1,1,15.7993730407524,10.3590425531915,7.48189737117004e-05,3.47725062122712e-05
2948,0,63-5455,2018,8134,8044,89,53,30,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,AM,1,1,7.38942307692308,2.63157894736842,3.49931006446198e-05,8.83349931478546e-06
2948,0,63-5455,2018,8134,8044,89,53,30,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,MD,1,1,28.5384615384615,11.5789473684211,0.000135145768006808,3.8867396985056e-05
2948,0,63-5455,2018,8134,8044,89,53,30,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,PM,1,1,12.4855769230769,10.7894736842105,5.91262735029783e-05,3.62173471906204e-05
2948,0,63-5455,2018,8134,8044,89,53,30,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,EV,1,1,3.3125,3.42105263157895,1.5686562357933e-05,1.14835491092211e-05
2948,0,63-5455,2018,8134,8044,89,53,30,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,NT,1,1,1.27403846153846,1.57894736842105,6.03329321458962e-06,5.30009958887128e-06
2951,0,63-5032,2018,16405,16156,249,147,35,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,AM,1,1,29.5180722891566,5,0.000139784779365986,1.67836486980924e-05
2951,0,63-5032,2018,16405,16156,249,147,35,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,MD,1,1,65.8253012048193,17.5,0.00031172005798615,5.87427704433233e-05
2951,0,63-5032,2018,16405,16156,249,147,35,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,PM,1,1,30.4036144578313,8,0.000143978322746966,2.68538379169478e-05
2951,0,63-5032,2018,16405,16156,249,147,35,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,EV,1,1,10.0361445783133,1.5,4.75268249844354e-05,5.03509460942771e-06
2951,0,63-5032,2018,16405,16156,249,147,35,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,NT,1,1,11.2168674698795,3,5.31182161590748e-05,1.00701892188554e-05
2976,0,63-5028,2018,19077,18928,149,118,18,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,AM,1,1,18.6107382550336,3.5,8.81323792195482e-05,1.17485540886647e-05
2976,0,63-5028,2018,19077,18928,149,118,18,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,MD,1,1,64.9395973154363,10,0.000307525748766083,3.35672973961847e-05
2976,0,63-5028,2018,19077,18928,149,118,18,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,PM,1,1,21.7785234899329,2,0.000103133635256918,6.71345947923695e-06
2976,0,63-5028,2018,19077,18928,149,118,18,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,EV,1,1,4.35570469798658,1,2.06267270513836e-05,3.35672973961847e-06
2976,0,63-5028,2018,19077,18928,149,118,18,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,NT,1,1,8.31543624161074,1.5,3.9378297098096e-05,5.03509460942771e-06
3004,0,63-5414,2019,14660,14102,558,249,206,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,200-499,AM,1,1,46.339222614841,22.9681440443213,0.000219442446842519,7.70978521774144e-05
3004,0,63-5414,2019,14660,14102,558,249,206,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,200-499,MD,1,1,121.420494699647,75.3240997229917,0.000574994765777233,0.000252842645650154
3004,0,63-5414,2019,14660,14102,558,249,206,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,200-499,PM,1,1,57.0441696113074,82.4570637119114,0.000270136429815632,0.000276786078003388
3004,0,63-5414,2019,14660,14102,558,249,206,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,200-499,EV,1,1,9.23851590106007,13.409972299169,4.37496017439199e-05,4.50136528240804e-05
3004,0,63-5414,2019,14660,14102,558,249,206,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,200-499,NT,1,1,14.9575971731449,11.8407202216066,7.0832688537775e-05,3.97460977063689e-05
3008,1,63-5975,2019,4748,4555,193,94,98,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,100-199,AM,1,1,21.3636363636364,13.4559585492228,0.000101168909889928,4.51680162372496e-05
3008,1,63-5975,2019,4748,4555,193,94,98,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,100-199,MD,1,1,35.1871657754011,27.1658031088083,0.000166631145701058,9.11882591959568e-05
3008,1,63-5975,2019,4748,4555,193,94,98,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,100-199,PM,1,1,24.1283422459893,37.3212435233161,0.000114261357052154,0.000125277328054258
3008,1,63-5975,2019,4748,4555,193,94,98,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,100-199,EV,1,1,5.52941176470588,10.6632124352332,2.6184894324452e-05,3.57935223012167e-05
3008,1,63-5975,2019,4748,4555,193,94,98,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,0-99,100-199,NT,1,1,7.79144385026738,9.39378238341969,3.68968965480915e-05,3.1532388693929e-05
3019,1,63-5355,2018,14568,14236,331,228,106,3,Principal Arterial,5,Rural,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,AM,1,1,42.843956043956,15.4688995215311,0.000202890381326508,5.19249150630934e-05
3019,1,63-5355,2018,14568,14236,331,228,106,3,Principal Arterial,5,Rural,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,MD,1,1,100.47032967033,45.8995215311005,0.000475783876677952,0.000154072288957703
3019,1,63-5355,2018,14568,14236,331,228,106,3,Principal Arterial,5,Rural,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,PM,1,1,53.8681318681319,34.2344497607656,0.000255096093480697,0.000114915795631436
3019,1,63-5355,2018,14568,14236,331,228,106,3,Principal Arterial,5,Rural,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,EV,1,1,15.5340659340659,7.60765550239234,7.35625943990848e-05,2.55368434736525e-05
3019,1,63-5355,2018,14568,14236,331,228,106,3,Principal Arterial,5,Rural,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,NT,1,1,15.2835164835165,2.78947368421053,7.2376100941035e-05,9.36350927367259e-06
3041,1,63-0115,2019,10920,10382,538,320,150,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,AM,1,1,53.6416184971098,24.537037037037,0.000254023424463507,8.23642019443422e-05
3041,1,63-0115,2019,10920,10382,538,320,150,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,MD,1,1,137.803468208092,64.8148148148148,0.00065257741801832,0.000217565816456753
3041,1,63-0115,2019,10920,10382,538,320,150,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,PM,1,1,84.6242774566474,24.0740740740741,0.000400743850662257,8.08101603982225e-05
3041,1,63-0115,2019,10920,10382,538,320,150,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,EV,1,1,14.3352601156069,9.25925925925926,6.78855703307648e-05,3.10808309223933e-05
3041,1,63-0115,2019,10920,10382,538,320,150,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,NT,1,1,29.5953757225434,27.3148148148148,0.000140150854876418,9.16884512210602e-05
3044,1,63-5954,2017,13628,12122,1505,456,1049,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,1000-1999,200-499,1000-1999,AM,1,1,71.8287596048299,123.558893657606,0.000340149831436723,0.000414753812934843
3044,1,63-5954,2017,13628,12122,1505,456,1049,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,1000-1999,200-499,1000-1999,MD,1,1,142.155872667398,210.600381497377,0.000673188516571632,0.000706928563747242
3044,1,63-5954,2017,13628,12122,1505,456,1049,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,1000-1999,200-499,1000-1999,PM,1,1,127.890230515917,313.399380066762,0.000605632626704409,0.00105199701944809
3044,1,63-5954,2017,13628,12122,1505,456,1049,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,1000-1999,200-499,1000-1999,EV,1,1,51.3062568605928,160.326418693372,0.000242964165311945,0.000538172457674563
3044,1,63-5954,2017,13628,12122,1505,456,1049,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,1000-1999,200-499,1000-1999,NT,1,1,62.8188803512624,241.114926084883,0.000297482953625845,0.000809357643055038
3053,0,63-5132,2019,3400,3266,134,84,36,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,AM,1,1,5.45454545454546,3.21428571428571,2.58303599718966e-05,1.07894884487737e-05
3053,0,63-5132,2019,3400,3266,134,84,36,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,MD,1,1,33.8181818181818,14.7857142857143,0.000160148231825759,4.96316468643589e-05
3053,0,63-5132,2019,3400,3266,134,84,36,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,PM,1,1,37.0909090909091,12.8571428571429,0.000175646447808897,4.31579537950947e-05
3053,0,63-5132,2019,3400,3266,134,84,36,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,EV,1,1,5.45454545454545,1.92857142857143,2.58303599718966e-05,6.4736930692642e-06
3053,0,63-5132,2019,3400,3266,134,84,36,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,100-199,NT,1,1,2.18181818181818,3.21428571428571,1.03321439887586e-05,1.07894884487737e-05
3054,0,63-5523,2018,7324,7239,84,59,28,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,AM,1,1,13.2241379310345,4.14814814814815,6.26237778973826e-05,1.39242122532322e-05
3054,0,63-5523,2018,7324,7239,84,59,28,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,MD,1,1,16.2758620689655,10.3703703703704,7.70754189506247e-05,3.48105306330805e-05
3054,0,63-5523,2018,7324,7239,84,59,28,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,PM,1,1,25.6853448275862,10.3703703703704,0.000121634645531455,3.48105306330805e-05
3054,0,63-5523,2018,7324,7239,84,59,28,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,EV,1,1,1.7801724137931,2.59259259259259,8.43012394772458e-06,8.70263265827012e-06
3054,0,63-5523,2018,7324,7239,84,59,28,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99,NT,1,1,2.03448275862069,0.518518518518519,9.63442736882809e-06,1.74052653165402e-06
3066,1,63-5965,2019,25157,24345,812,437,320,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,AM,1,1,74.5,59,0.000352799666616154,0.00019804705463749
3066,1,63-5965,2019,25157,24345,812,437,320,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,MD,1,1,203.5,126.5,0.000963687679951508,0.000424626312061737
3066,1,63-5965,2019,25157,24345,812,437,320,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,PM,1,1,113,46,0.000535118957417791,0.00015440956802245
3066,1,63-5965,2019,25157,24345,812,437,320,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,EV,1,1,24.5,23.5,0.000116021366873769,7.88831488810341e-05
3066,1,63-5965,2019,25157,24345,812,437,320,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,NT,1,1,21.5,65,0.000101814668889226,0.000218187433075201
3070,0,63-5015,2018,5237,5166,70,62,10,5,Major Collector,5,Rural,Other Road,3,Oakland,0-99,0-99,0-99,AM,1,1,17.0245901639344,3.33333333333333,8.06210702565466e-05,1.11890991320616e-05
3070,0,63-5015,2018,5237,5166,70,62,10,5,Major Collector,5,Rural,Other Road,3,Oakland,0-99,0-99,0-99,MD,1,1,23.1229508196721,3.61111111111111,0.000109500259602175,1.21215240597334e-05
3070,0,63-5015,2018,5237,5166,70,62,10,5,Major Collector,5,Rural,Other Road,3,Oakland,0-99,0-99,0-99,PM,1,1,13.9754098360656,1.38888888888889,6.61814755837323e-05,4.66212463835899e-06
3070,0,63-5015,2018,5237,5166,70,62,10,5,Major Collector,5,Rural,Other Road,3,Oakland,0-99,0-99,0-99,EV,1,1,2.0327868852459,0.555555555555556,9.62639644854287e-06,1.8648498553436e-06
3070,0,63-5015,2018,5237,5166,70,62,10,5,Major Collector,5,Rural,Other Road,3,Oakland,0-99,0-99,0-99,NT,1,1,5.84426229508197,1.11111111111111,2.76758897895608e-05,3.72969971068719e-06
3074,1,63-4632,2019,12851,12445,406,228,133,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,AM,1,1,20.3076923076923,24.4756944444444,9.6168417126138e-05,8.21582914394813e-05
3074,1,63-4632,2019,12851,12445,406,228,133,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,MD,1,1,114.461538461538,56.8020833333333,0.000542040169256414,0.000190669242397287
3074,1,63-4632,2019,12851,12445,406,228,133,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,PM,1,1,60.4615384615385,24.9375,0.000286319605534638,8.37084478817357e-05
3074,1,63-4632,2019,12851,12445,406,228,133,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,EV,1,1,18.9230769230769,9.69791666666667,8.96114795948104e-05,3.25532852873417e-05
3074,1,63-4632,2019,12851,12445,406,228,133,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499,NT,1,1,13.8461538461538,17.0868055555556,6.55693753132759e-05,5.73557883634115e-05
3085,0,63-5337,2018,1181,1155,25,21,7,5,Major Collector,5,Rural,Other Road,3,Oakland,0-99,0-99,0-99,AM,1,1,4.725,1.25,2.23755493256554e-05,4.19591217452309e-06
3085,0,63-5337,2018,1181,1155,25,21,7,5,Major Collector,5,Rural,Other Road,3,Oakland,0-99,0-99,0-99,MD,1,1,8.925,0.75,4.22649265040158e-05,2.51754730471386e-06
3085,0,63-5337,2018,1181,1155,25,21,7,5,Major Collector,5,Rural,Other Road,3,Oakland,0-99,0-99,0-99,PM,1,1,4.2,2.75,1.98893771783604e-05,9.2310067839508e-06
3085,0,63-5337,2018,1181,1155,25,21,7,5,Major Collector,5,Rural,Other Road,3,Oakland,0-99,0-99,0-99,EV,1,1,0,1,0,3.35672973961847e-06
3085,0,63-5337,2018,1181,1155,25,21,7,5,Major Collector,5,Rural,Other Road,3,Oakland,0-99,0-99,0-99,NT,1,1,3.15,1.25,1.49170328837703e-05,4.19591217452309e-06
3098,1,63-5773,2018,7740,7415,324,94,227,4,Minor Arterial,3,Urban,Other Road,3,Oakland,200-499,0-99,200-499,AM,1,1,13.572192513369,23.9079822616408,6.42720133418368e-05,8.02526350719206e-05
3098,1,63-5773,2018,7740,7415,324,94,227,4,Minor Arterial,3,Urban,Other Road,3,Oakland,200-499,0-99,200-499,MD,1,1,41.7219251336898,57.1274944567628,0.000197576929902683,0.000191761559592905
3098,1,63-5773,2018,7740,7415,324,94,227,4,Minor Arterial,3,Urban,Other Road,3,Oakland,200-499,0-99,200-499,PM,1,1,25.8877005347594,122.308203991131,0.000122592914337207,0.000410555585736352
3098,1,63-5773,2018,7740,7415,324,94,227,4,Minor Arterial,3,Urban,Other Road,3,Oakland,200-499,0-99,200-499,EV,1,1,4.77540106951872,18.3713968957871,2.26142269165722e-05,6.16678143184232e-05
3098,1,63-5773,2018,7740,7415,324,94,227,4,Minor Arterial,3,Urban,Other Road,3,Oakland,200-499,0-99,200-499,NT,1,1,8.0427807486631,5.28492239467849,3.80871190173847e-05,1.7740056173793e-05
3099,0,63-5150,2018,12548,12371,177,108,46,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,AM,1,1,19.9830508474576,8.16129032258065,9.46310560665329e-05,2.73952459394669e-05
3099,0,63-5150,2018,12548,12371,177,108,46,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,MD,1,1,52.3220338983051,25.7204301075269,0.000247774444510082,8.63365326577139e-05
3099,0,63-5150,2018,12548,12371,177,108,46,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,PM,1,1,25.3220338983051,8.65591397849462,0.000119914162649194,2.90555638751922e-05
3099,0,63-5150,2018,12548,12371,177,108,46,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,EV,1,1,2.59322033898305,0.741935483870968,1.22803660544356e-05,2.4904769035879e-06
3099,0,63-5150,2018,12548,12371,177,108,46,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,0-99,100-199,100-199,NT,1,1,7.77966101694915,2.72043010752688,3.68410981633067e-05,9.13174864648897e-06
3106,1,63-5977,2019,18404,17594,810,472,299,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,AM,1,1,76.5,54.5,0.000362270798605849,0.000182941770809207
3106,1,63-5977,2019,18404,17594,810,472,299,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,MD,1,1,215.5,140.5,0.00102051447188968,0.000471620528416396
3106,1,63-5977,2019,18404,17594,810,472,299,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,PM,1,1,127.5,49.5,0.000603784664343082,0.000166158122111114
3106,1,63-5977,2019,18404,17594,810,472,299,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,EV,1,1,28,9,0.000132595847855736,3.02105676565663e-05
3106,1,63-5977,2019,18404,17594,810,472,299,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,NT,1,1,24.5,45.5,0.000116021366873769,0.000152731203152641
3107,1,63-5147,2018,36870,35989,881,383,258,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,AM,1,1,58.4716231555051,39.5,0.00027689623027876,0.00013259082471493
3107,1,63-5147,2018,36870,35989,881,383,258,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,MD,1,1,175.197502837684,135.5,0.000829659336820373,0.000454836879718303
3107,1,63-5147,2018,36870,35989,881,383,258,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,PM,1,1,83.0340522133939,46.5,0.000393213234076157,0.000156087932892259
3107,1,63-5147,2018,36870,35989,881,383,258,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,EV,1,1,19.1282633371169,11,9.05831533997429e-05,3.69240271358032e-05
3107,1,63-5147,2018,36870,35989,881,383,258,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,NT,1,1,47.1685584562997,25.5,0.000223369821451639,8.55966083602711e-05
3109,1,63-5009,2018,18813,18204,608,342,264,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,AM,1,1,88.7595307917889,18.6768642447419,0.000420326615736233,6.2693185653142e-05
3109,1,63-5009,2018,18813,18204,608,342,264,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,MD,1,1,114.08357771261,53.0019120458891,0.000540250311186401,0.000177913094421079
3109,1,63-5009,2018,18813,18204,608,342,264,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,PM,1,1,115.33724340176,160.015296367113,0.000546187127792845,0.000537128104109352
3109,1,63-5009,2018,18813,18204,608,342,264,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,EV,1,1,7.27126099706745,29.2772466539197,3.4433536317375e-05,9.82758045373577e-05
3109,1,63-5009,2018,18813,18204,608,342,264,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,3,Oakland,200-499,200-499,500-999,NT,1,1,16.5483870967742,3.02868068833652,7.83659792050604e-05,1.01664625383473e-05
3112,1,63-8409,2019,53814,52615,1199,534,644,2,Other Freeway,4,Suburban,Freeway/Prin. Art.,3,Oakland,500-999,500-999,1000-1999,AM,1,1,90.8078303277783,104.480519485235,0.000430026473366127,0.000350712866966876
3112,1,63-8409,2019,53814,52615,1199,534,644,2,Other Freeway,4,Suburban,Freeway/Prin. Art.,3,Oakland,500-999,500-999,1000-1999,MD,1,1,253.350419800651,292.017812900398,0.00119975763278835,0.000980224877061108
