GEO_ID,TractID,CensusTract,County,State,Census_HH,Census_A0,Census_A1,Census_A2,Census_A3,Census_A4
1400000US26037011101,26037011101,Census Tract 111.01, Clinton County, Michigan,1687,55,344,816,337,135
1400000US26037011104,26037011104,Census Tract 111.04, Clinton County, Michigan,2529,32,936,1132,237,192
1400000US26037011200,26037011200,Census Tract 112, Clinton County, Michigan,814,42,334,213,70,155
1400000US26039960100,26039960100,Census Tract 9601, Crawford County, Michigan,967,42,336,400,120,69
1400000US26039960200,26039960200,Census Tract 9602, Crawford County, Michigan,1380,116,411,603,201,49
1400000US26039960300,26039960300,Census Tract 9603, Crawford County, Michigan,1577,157,611,502,281,26
1400000US26039960400,26039960400,Census Tract 9604, Crawford County, Michigan,1052,55,375,383,181,58
1400000US26039960500,26039960500,Census Tract 9605, Crawford County, Michigan,1049,79,366,320,216,68
1400000US26041970100,26041970100,Census Tract 9701, Delta County, Michigan,752,28,238,325,90,71
1400000US26041970200,26041970200,Census Tract 9702, Delta County, Michigan,1045,22,302,504,166,51
1400000US26041970300,26041970300,Census Tract 9703, Delta County, Michigan,974,23,239,458,169,85
1400000US26041970400,26041970400,Census Tract 9704, Delta County, Michigan,2222,63,541,1208,263,147
1400000US26041970500,26041970500,Census Tract 9705, Delta County, Michigan,1725,68,330,934,279,114
1400000US26041970600,26041970600,Census Tract 9706, Delta County, Michigan,1652,144,549,630,251,78
1400000US26041970700,26041970700,Census Tract 9707, Delta County, Michigan,1626,26,370,780,359,91
1400000US26041970800,26041970800,Census Tract 9708, Delta County, Michigan,1898,271,776,667,139,45
1400000US26041970900,26041970900,Census Tract 9709, Delta County, Michigan,1281,247,474,469,69,22
1400000US26041971000,26041971000,Census Tract 9710, Delta County, Michigan,1225,225,567,328,90,15
1400000US26041971100,26041971100,Census Tract 9711, Delta County, Michigan,1520,63,649,643,129,36
1400000US26041990000,26041990000,Census Tract 9900, Delta County, Michigan,0,0,0,0,0,0
1400000US26041990100,26041990100,Census Tract 9901, Delta County, Michigan,0,0,0,0,0,0
1400000US26043950100,26043950100,Census Tract 9501, Dickinson County, Michigan,736,67,213,298,103,55
1400000US26043950200,26043950200,Census Tract 9502, Dickinson County, Michigan,1770,36,469,834,299,132
1400000US26043950300,26043950300,Census Tract 9503, Dickinson County, Michigan,2170,66,985,808,188,123
1400000US26043950400,26043950400,Census Tract 9504, Dickinson County, Michigan,1964,252,755,589,227,141
1400000US26043950500,26043950500,Census Tract 9505, Dickinson County, Michigan,1254,151,480,412,163,48
1400000US26043950600,26043950600,Census Tract 9506, Dickinson County, Michigan,1907,209,648,815,178,57
1400000US26043950700,26043950700,Census Tract 9507, Dickinson County, Michigan,1468,56,574,596,143,99
1400000US26045020101,26045020101,Census Tract 201.01, Eaton County, Michigan,1057,9,186,543,251,68
1400000US26045020102,26045020102,Census Tract 201.02, Eaton County, Michigan,1790,222,850,640,71,7
1400000US26045020103,26045020103,Census Tract 201.03, Eaton County, Michigan,1719,104,599,646,287,83
1400000US26045020104,26045020104,Census Tract 201.04, Eaton County, Michigan,1520,76,568,624,185,67
1400000US26045020201,26045020201,Census Tract 202.01, Eaton County, Michigan,1184,94,433,449,170,38
1400000US26045020202,26045020202,Census Tract 202.02, Eaton County, Michigan,1794,226,901,473,161,33
1400000US26045020302,26045020302,Census Tract 203.02, Eaton County, Michigan,2411,24,660,1201,443,83
1400000US26045020303,26045020303,Census Tract 203.03, Eaton County, Michigan,1748,37,855,753,77,26
1400000US26045020304,26045020304,Census Tract 203.04, Eaton County, Michigan,2488,150,1426,766,72,74
1400000US26045020402,26045020402,Census Tract 204.02, Eaton County, Michigan,1205,47,222,533,306,97
1400000US26045020403,26045020403,Census Tract 204.03, Eaton County, Michigan,1180,98,484,477,104,17
1400000US26045020404,26045020404,Census Tract 204.04, Eaton County, Michigan,2028,213,682,839,264,30
1400000US26045020500,26045020500,Census Tract 205, Eaton County, Michigan,1390,21,237,728,248,156
1400000US26045020601,26045020601,Census Tract 206.01, Eaton County, Michigan,1467,85,417,631,227,107
1400000US26045020602,26045020602,Census Tract 206.02, Eaton County, Michigan,1378,35,256,585,391,111
1400000US26045020700,26045020700,Census Tract 207, Eaton County, Michigan,1495,57,343,619,304,172
1400000US26045020800,26045020800,Census Tract 208, Eaton County, Michigan,1894,48,500,761,366,219
1400000US26045020901,26045020901,Census Tract 209.01, Eaton County, Michigan,1338,124,483,486,231,14
1400000US26045020902,26045020902,Census Tract 209.02, Eaton County, Michigan,1712,123,609,798,145,37
1400000US26045021001,26045021001,Census Tract 210.01, Eaton County, Michigan,1679,64,492,621,346,156
1400000US26045021002,26045021002,Census Tract 210.02, Eaton County, Michigan,1574,80,366,557,324,247
1400000US26045021100,26045021100,Census Tract 211, Eaton County, Michigan,1763,57,376,792,365,173
1400000US26045021201,26045021201,Census Tract 212.01, Eaton County, Michigan,1151,27,171,569,228,156
1400000US26045021202,26045021202,Census Tract 212.02, Eaton County, Michigan,1349,38,301,438,373,199
1400000US26045021301,26045021301,Census Tract 213.01, Eaton County, Michigan,1161,50,495,431,153,32
1400000US26045021302,26045021302,Census Tract 213.02, Eaton County, Michigan,1283,81,460,503,192,47
1400000US26045021401,26045021401,Census Tract 214.01, Eaton County, Michigan,1651,57,625,675,242,52
1400000US26045021402,26045021402,Census Tract 214.02, Eaton County, Michigan,1914,53,480,790,402,189
1400000US26047970100,26047970100,Census Tract 9701, Emmet County, Michigan,1011,21,346,444,140,60
1400000US26047970200,26047970200,Census Tract 9702, Emmet County, Michigan,2280,53,653,937,428,209
1400000US26047970300,26047970300,Census Tract 9703, Emmet County, Michigan,1932,35,569,901,294,133
1400000US26047970400,26047970400,Census Tract 9704, Emmet County, Michigan,1239,71,481,502,163,22
1400000US26047970500,26047970500,Census Tract 9705, Emmet County, Michigan,1885,81,473,828,320,183
1400000US26047970600,26047970600,Census Tract 9706, Emmet County, Michigan,2075,95,470,957,373,180
1400000US26047970700,26047970700,Census Tract 9707, Emmet County, Michigan,1887,156,838,655,143,95
1400000US26047970800,26047970800,Census Tract 9708, Emmet County, Michigan,2187,306,1095,662,92,32
1400000US26047990000,26047990000,Census Tract 9900, Emmet County, Michigan,0,0,0,0,0,0
1400000US26049000100,26049000100,Census Tract 1, Genesee County, Michigan,1105,288,475,196,131,15
1400000US26049000200,26049000200,Census Tract 2, Genesee County, Michigan,661,202,299,120,5,35
1400000US26049000300,26049000300,Census Tract 3, Genesee County, Michigan,1278,323,684,218,31,22
1400000US26049000400,26049000400,Census Tract 4, Genesee County, Michigan,579,132,244,140,63,0
1400000US26049000500,26049000500,Census Tract 5, Genesee County, Michigan,756,66,407,225,32,26
1400000US26049000600,26049000600,Census Tract 6, Genesee County, Michigan,646,101,331,194,12,8
1400000US26049000700,26049000700,Census Tract 7, Genesee County, Michigan,975,217,551,168,32,7
1400000US26049000800,26049000800,Census Tract 8, Genesee County, Michigan,443,74,238,120,11,0
1400000US26049000900,26049000900,Census Tract 9, Genesee County, Michigan,1074,189,457,294,86,48
1400000US26049001000,26049001000,Census Tract 10, Genesee County, Michigan,878,241,440,103,76,18
1400000US26049001100,26049001100,Census Tract 11, Genesee County, Michigan,705,77,470,133,25,0
1400000US26049001200,26049001200,Census Tract 12, Genesee County, Michigan,1312,172,658,355,118,9
1400000US26049001300,26049001300,Census Tract 13, Genesee County, Michigan,1097,155,450,330,150,12
1400000US26049001400,26049001400,Census Tract 14, Genesee County, Michigan,484,76,264,107,13,24
1400000US26049001500,26049001500,Census Tract 15, Genesee County, Michigan,382,57,226,67,23,9
1400000US26049001600,26049001600,Census Tract 16, Genesee County, Michigan,2055,367,1099,490,50,49
1400000US26049001700,26049001700,Census Tract 17, Genesee County, Michigan,686,165,373,110,19,19
1400000US26049001800,26049001800,Census Tract 18, Genesee County, Michigan,699,160,406,74,59,0
1400000US26049001900,26049001900,Census Tract 19, Genesee County, Michigan,1075,273,516,208,49,29
1400000US26049002000,26049002000,Census Tract 20, Genesee County, Michigan,432,88,217,109,12,6
1400000US26049002200,26049002200,Census Tract 22, Genesee County, Michigan,815,204,354,192,65,0
1400000US26049002300,26049002300,Census Tract 23, Genesee County, Michigan,672,101,321,192,37,21
1400000US26049002400,26049002400,Census Tract 24, Genesee County, Michigan,1366,268,658,380,27,33
1400000US26049002600,26049002600,Census Tract 26, Genesee County, Michigan,1145,225,416,386,61,57
1400000US26049002700,26049002700,Census Tract 27, Genesee County, Michigan,1465,103,721,511,92,38
1400000US26049002800,26049002800,Census Tract 28, Genesee County, Michigan,684,158,247,188,59,32
1400000US26049002900,26049002900,Census Tract 29, Genesee County, Michigan,1282,520,617,127,9,9
1400000US26049003000,26049003000,Census Tract 30, Genesee County, Michigan,1771,94,830,677,161,9
1400000US26049003100,26049003100,Census Tract 31, Genesee County, Michigan,1070,246,500,237,54,33
1400000US26049003200,26049003200,Census Tract 32, Genesee County, Michigan,954,226,502,194,32,0
1400000US26049003300,26049003300,Census Tract 33, Genesee County, Michigan,838,99,293,311,103,32
1400000US26049003400,26049003400,Census Tract 34, Genesee County, Michigan,716,338,244,134,0,0
1400000US26049003500,26049003500,Census Tract 35, Genesee County, Michigan,1374,151,633,446,132,12
1400000US26049003600,26049003600,Census Tract 36, Genesee County, Michigan,2225,113,1029,772,311,0
1400000US26049003700,26049003700,Census Tract 37, Genesee County, Michigan,1137,242,479,351,25,40
1400000US26049003800,26049003800,Census Tract 38, Genesee County, Michigan,559,164,280,89,26,0
1400000US26049004000,26049004000,Census Tract 40, Genesee County, Michigan,1481,272,736,450,11,12
1400000US26049010110,26049010110,Census Tract 101.10, Genesee County, Michigan,1321,159,658,401,78,25
1400000US26049010111,26049010111,Census Tract 101.11, Genesee County, Michigan,485,0,177,179,88,41
1400000US26049010112,26049010112,Census Tract 101.12, Genesee County, Michigan,991,10,249,426,179,127
1400000US26049010113,26049010113,Census Tract 101.13, Genesee County, Michigan,1029,69,396,363,155,46
1400000US26049010114,26049010114,Census Tract 101.14, Genesee County, Michigan,1008,50,250,418,226,64
1400000US26049010115,26049010115,Census Tract 101.15, Genesee County, Michigan,325,9,94,149,16,57
1400000US26049010201,26049010201,Census Tract 102.01, Genesee County, Michigan,649,5,172,280,160,32
1400000US26049010202,26049010202,Census Tract 102.02, Genesee County, Michigan,646,19,114,263,143,107
1400000US26049010304,26049010304,Census Tract 103.04, Genesee County, Michigan,1313,196,708,345,45,19
1400000US26049010305,26049010305,Census Tract 103.05, Genesee County, Michigan,1788,261,866,476,134,51
1400000US26049010501,26049010501,Census Tract 105.01, Genesee County, Michigan,987,135,540,247,65,0
1400000US26049010502,26049010502,Census Tract 105.02, Genesee County, Michigan,1646,113,787,561,96,89
1400000US26049010503,26049010503,Census Tract 105.03, Genesee County, Michigan,918,20,247,425,154,72
1400000US26049010504,26049010504,Census Tract 105.04, Genesee County, Michigan,1699,144,571,735,174,75
1400000US26049010603,26049010603,Census Tract 106.03, Genesee County, Michigan,2392,75,1138,752,278,149
1400000US26049010604,26049010604,Census Tract 106.04, Genesee County, Michigan,1049,10,371,431,140,97
1400000US26049010610,26049010610,Census Tract 106.10, Genesee County, Michigan,1903,81,302,961,346,213
1400000US26049010700,26049010700,Census Tract 107, Genesee County, Michigan,1870,53,345,876,419,177
1400000US26049010810,26049010810,Census Tract 108.10, Genesee County, Michigan,1910,51,640,684,412,123
1400000US26049010811,26049010811,Census Tract 108.11, Genesee County, Michigan,899,128,404,225,110,32
1400000US26049010812,26049010812,Census Tract 108.12, Genesee County, Michigan,1272,365,522,289,71,25
1400000US26049010813,26049010813,Census Tract 108.13, Genesee County, Michigan,2121,156,966,739,163,97
1400000US26049010910,26049010910,Census Tract 109.10, Genesee County, Michigan,1344,194,523,477,110,40
1400000US26049010911,26049010911,Census Tract 109.11, Genesee County, Michigan,1746,227,1050,270,151,48
1400000US26049010912,26049010912,Census Tract 109.12, Genesee County, Michigan,1273,162,489,435,134,53
1400000US26049011010,26049011010,Census Tract 110.10, Genesee County, Michigan,2318,74,1036,763,378,67
1400000US26049011101,26049011101,Census Tract 111.01, Genesee County, Michigan,3287,140,839,1535,423,350
1400000US26049011102,26049011102,Census Tract 111.02, Genesee County, Michigan,2508,127,956,1031,311,83
1400000US26049011209,26049011209,Census Tract 112.09, Genesee County, Michigan,2859,144,1211,1153,266,85
1400000US26049011210,26049011210,Census Tract 112.10, Genesee County, Michigan,828,114,313,272,80,49
1400000US26049011211,26049011211,Census Tract 112.11, Genesee County, Michigan,2301,99,808,1072,255,67
1400000US26049011212,26049011212,Census Tract 112.12, Genesee County, Michigan,2265,13,949,899,259,145
1400000US26049011213,26049011213,Census Tract 112.13, Genesee County, Michigan,1812,9,467,848,359,129
1400000US26049011214,26049011214,Census Tract 112.14, Genesee County, Michigan,2225,45,684,1135,235,126
1400000US26049011301,26049011301,Census Tract 113.01, Genesee County, Michigan,2125,322,937,677,163,26
1400000US26049011302,26049011302,Census Tract 113.02, Genesee County, Michigan,1310,78,468,492,237,35
1400000US26049011401,26049011401,Census Tract 114.01, Genesee County, Michigan,1168,52,497,492,82,45
1400000US26049011402,26049011402,Census Tract 114.02, Genesee County, Michigan,1532,31,504,668,158,171
1400000US26049011502,26049011502,Census Tract 115.02, Genesee County, Michigan,1339,114,393,534,232,66
1400000US26049011503,26049011503,Census Tract 115.03, Genesee County, Michigan,1886,47,613,814,291,121
1400000US26049011505,26049011505,Census Tract 115.05, Genesee County, Michigan,928,24,402,325,131,46
1400000US26049011508,26049011508,Census Tract 115.08, Genesee County, Michigan,1375,323,424,386,163,79
1400000US26049011601,26049011601,Census Tract 116.01, Genesee County, Michigan,1178,35,209,474,324,136
1400000US26049011610,26049011610,Census Tract 116.10, Genesee County, Michigan,2867,69,1134,998,304,362
1400000US26049011710,26049011710,Census Tract 117.10, Genesee County, Michigan,1114,185,393,412,69,55
1400000US26049011711,26049011711,Census Tract 117.11, Genesee County, Michigan,1285,273,540,355,100,17
1400000US26049011712,26049011712,Census Tract 117.12, Genesee County, Michigan,1173,118,468,370,163,54
1400000US26049011713,26049011713,Census Tract 117.13, Genesee County, Michigan,2025,196,1166,535,99,29
1400000US26049011714,26049011714,Census Tract 117.14, Genesee County, Michigan,1282,71,351,542,240,78
1400000US26049011800,26049011800,Census Tract 118, Genesee County, Michigan,1244,0,363,554,228,99
1400000US26049011901,26049011901,Census Tract 119.01, Genesee County, Michigan,949,26,184,402,241,96
1400000US26049011902,26049011902,Census Tract 119.02, Genesee County, Michigan,971,10,174,539,155,93
1400000US26049012003,26049012003,Census Tract 120.03, Genesee County, Michigan,1105,70,358,450,194,33
1400000US26049012006,26049012006,Census Tract 120.06, Genesee County, Michigan,1078,94,381,398,144,61
1400000US26049012007,26049012007,Census Tract 120.07, Genesee County, Michigan,590,11,228,215,100,36
1400000US26049012008,26049012008,Census Tract 120.08, Genesee County, Michigan,1143,33,297,565,169,79
1400000US26049012009,26049012009,Census Tract 120.09, Genesee County, Michigan,923,10,240,382,170,121
1400000US26049012100,26049012100,Census Tract 121, Genesee County, Michigan,985,40,371,362,146,66
1400000US26049012201,26049012201,Census Tract 122.01, Genesee County, Michigan,1196,142,554,383,107,10
1400000US26049012202,26049012202,Census Tract 122.02, Genesee County, Michigan,508,87,282,99,32,8
1400000US26049012310,26049012310,Census Tract 123.10, Genesee County, Michigan,1194,224,473,330,137,30
1400000US26049012311,26049012311,Census Tract 123.11, Genesee County, Michigan,667,47,282,207,106,25
1400000US26049012401,26049012401,Census Tract 124.01, Genesee County, Michigan,716,0,149,351,108,108
1400000US26049012402,26049012402,Census Tract 124.02, Genesee County, Michigan,1145,73,318,458,232,64
1400000US26049012501,26049012501,Census Tract 125.01, Genesee County, Michigan,799,13,158,340,193,95
1400000US26049012503,26049012503,Census Tract 125.03, Genesee County, Michigan,1179,71,434,404,192,78
